truckid,driverid,event,latitude,longitude,city,state,velocity,event_ind,idling_ind
T28,D28,normal,39.017396,-122.057748,Arbuckle,California,75,0,0
T24,D24,normal,36.852455,-121.401602,Hollister,California,66,0,0
T30,D30,normal,38.799703,-121.720574,Knights Landing,California,63,0,0
T87,D87,normal,34.020011,-117.949508,La Puente,California,71,0,0
T43,D43,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T12,D12,normal,38.716687,-121.364422,Antelope,California,0,0,1
T97,D97,normal,38.716687,-121.364422,Antelope,California,75,0,0
T78,D78,normal,38.693723,-119.779683,Markleeville,California,0,0,1
T29,D29,normal,38.36408,-122.524149,Glen Ellen,California,70,0,0
T92,D92,normal,35.373292,-119.018712,Bakersfield,California,21,0,0
T82,D82,normal,37.957702,-121.29078,Stockton,California,48,0,0
T94,D94,normal,33.19587,-117.379483,Oceanside,California,27,0,0
T94,D94,normal,36.471865,-6.196595,San Fernando,California,0,0,1
T32,D32,normal,33.846404,-118.046731,La Palma,California,45,0,0
T43,D43,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T67,D67,normal,32.811161,-115.380264,Holtville,California,0,0,1
T16,D16,normal,39.017396,-122.057748,Arbuckle,California,60,0,0
T63,D63,normal,32.61768,-116.187424,Jacumba,California,0,0,1
T17,D17,normal,38.716687,-121.364422,Antelope,California,34,0,0
T79,D79,normal,37.957702,-121.29078,Stockton,California,53,0,0
T99,D99,normal,34.44805,-119.242889,Ojai,California,18,0,0
T69,D69,normal,35.373292,-119.018712,Bakersfield,California,27,0,0
T59,D59,normal,38.297538,-122.286865,Napa,California,0,0,1
T58,D58,normal,37.77493,-122.419416,San Francisco,California,42,0,0
T28,D28,normal,32.715329,-117.157255,San Diego,California,70,0,0
T97,D97,normal,36.977173,-121.899402,Aptos,California,31,0,0
T63,D63,normal,38.130197,-121.272447,Lodi,California,58,0,0
T43,D43,normal,37.639097,-120.996878,Modesto,California,54,0,0
T18,D18,overspeed,34.500831,-117.185876,Apple Valley,California,74,1,0
T97,D97,normal,38.130197,-121.272447,Lodi,California,0,0,1
T58,D58,normal,39.409608,-123.355566,Willits,California,28,0,0
T3,D3,normal,38.440467,-122.714431,Santa Rosa,California,57,0,0
T63,D63,normal,38.130197,-121.272447,Lodi,California,55,0,0
T64,D64,normal,34.354166,-119.059271,Santa Paula,California,21,0,0
T89,D89,normal,39.017396,-122.057748,Arbuckle,California,56,0,0
T53,D53,normal,34.44805,-119.242889,Ojai,California,36,0,0
T20,D20,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T51,D51,normal,37.005782,-121.568275,Gilroy,California,0,0,1
T16,D16,normal,39.409608,-123.355566,Willits,California,23,0,0
T3,D3,normal,38.019366,-122.134132,Martinez,California,0,0,1
T83,D83,normal,38.161861,-121.611621,Isleton,California,41,0,0
T71,D71,normal,38.805462,-123.017223,Cloverdale,California,54,0,0
T91,D91,normal,38.440467,-122.714431,Santa Rosa,California,43,0,0
T76,D76,normal,34.44805,-119.242889,Ojai,California,43,0,0
T49,D49,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
T75,D75,normal,39.017396,-122.057748,Arbuckle,California,69,0,0
T26,D26,normal,33.743076,-117.109197,Homeland,California,0,0,1
T29,D29,normal,37.941325,-122.484704,San Quentin,California,19,0,0
T66,D66,normal,38.716687,-121.364422,Antelope,California,51,0,0
T72,D72,normal,38.019366,-122.134132,Martinez,California,71,0,0
T19,D19,normal,38.799703,-121.720574,Knights Landing,California,23,0,0
T40,D40,normal,37.957702,-121.29078,Stockton,California,0,0,1
T42,D42,normal,34.500831,-117.185876,Apple Valley,California,71,0,0
T5,D5,normal,38.693723,-119.779683,Markleeville,California,37,0,0
T64,D64,normal,38.161861,-121.611621,Isleton,California,41,0,0
T62,D62,normal,34.953034,-120.435719,Santa Maria,California,16,0,0
T77,D77,normal,37.962146,-122.345526,San Pablo,California,75,0,0
T60,D60,overspeed,34.500831,-117.185876,Apple Valley,California,91,1,0
T93,D93,normal,38.440467,-122.714431,Santa Rosa,California,51,0,0
T76,D76,overspeed,40.58654,-122.391675,Redding,California,78,1,0
T79,D79,normal,38.805462,-123.017223,Cloverdale,California,18,0,0
T70,D70,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0
T6,D6,normal,38.36408,-122.524149,Glen Ellen,California,41,0,0
T90,D90,normal,38.440467,-122.714431,Santa Rosa,California,42,0,0
T97,D97,normal,39.017396,-122.057748,Arbuckle,California,20,0,0
T49,D49,normal,38.161861,-121.611621,Isleton,California,37,0,0
T14,D14,normal,37.441883,-122.143019,Palo Alto,California,42,0,0
T83,D83,normal,34.435829,-119.827639,Goleta,California,0,0,1
T65,D65,normal,39.409608,-123.355566,Willits,California,34,0,0
T31,D31,normal,37.77493,-122.419416,San Francisco,California,40,0,0
T95,D95,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T56,D56,normal,37.941325,-122.484704,San Quentin,California,75,0,0
T83,D83,normal,37.957702,-121.29078,Stockton,California,0,0,1
T82,D82,normal,41.526509,-124.038407,Klamath,California,25,0,0
T39,D39,normal,34.953034,-120.435719,Santa Maria,California,34,0,0
T38,D38,normal,38.440467,-122.714431,Santa Rosa,California,18,0,0
T92,D92,normal,32.715329,-117.157255,San Diego,California,52,0,0
T100,D100,normal,38.440467,-122.714431,Santa Rosa,California,47,0,0
T59,D59,normal,33.683947,-117.794694,Irvine,California,27,0,0
T58,D58,normal,34.953034,-120.435719,Santa Maria,California,0,0,1
T99,D99,normal,38.161861,-121.611621,Isleton,California,73,0,0
T84,D84,overspeed,40.563763,-122.238892,Palo Cedro,California,88,1,0
T82,D82,normal,37.639097,-120.996878,Modesto,California,22,0,0
T12,D12,normal,39.409608,-123.355566,Willits,California,0,0,1
T19,D19,normal,38.440467,-122.714431,Santa Rosa,California,53,0,0
T7,D7,normal,39.409608,-123.355566,Willits,California,52,0,0
T79,D79,normal,32.61768,-116.187424,Jacumba,California,32,0,0
T19,D19,normal,36.977173,-121.899402,Aptos,California,74,0,0
T9,D9,normal,38.130197,-121.272447,Lodi,California,28,0,0
T25,D25,normal,38.36408,-122.524149,Glen Ellen,California,62,0,0
T63,D63,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T7,D7,normal,34.44805,-119.242889,Ojai,California,72,0,0
T88,D88,overspeed,36.471865,-6.196595,San Fernando,California,59,1,0
T29,D29,normal,34.020011,-117.949508,La Puente,California,70,0,0
T52,D52,normal,34.020011,-117.949508,La Puente,California,69,0,0
T96,D96,normal,37.962146,-122.345526,San Pablo,California,0,0,1
T97,D97,overspeed,39.017396,-122.057748,Arbuckle,California,53,0,0
T2,D2,normal,38.805462,-123.017223,Cloverdale,California,26,0,0
T98,D98,normal,32.61768,-116.187424,Jacumba,California,0,0,1
T16,D16,normal,36.977173,-121.899402,Aptos,California,61,0,0
T10,D10,normal,37.941325,-122.484704,San Quentin,California,0,0,1
T92,D92,overspeed,39.409608,-123.355566,Willits,California,74,1,0
T63,D63,normal,36.471865,-6.196595,San Fernando,California,43,0,0
T18,D18,normal,37.957702,-121.29078,Stockton,California,0,0,1
T84,D84,normal,38.440467,-122.714431,Santa Rosa,California,47,0,0
T19,D19,normal,32.715329,-117.157255,San Diego,California,75,0,0
T24,D24,normal,36.977173,-121.899402,Aptos,California,45,0,0
T71,D71,normal,39.017396,-122.057748,Arbuckle,California,16,0,0
T60,D60,normal,37.441883,-122.143019,Palo Alto,California,60,0,0
T99,D99,normal,38.019366,-122.134132,Martinez,California,63,0,0
T29,D29,normal,33.683947,-117.794694,Irvine,California,54,0,0
T22,D22,normal,40.58654,-122.391675,Redding,California,19,0,0
T45,D45,overspeed,39.409608,-123.355566,Willits,California,28,1,0
T90,D90,normal,34.019454,-118.491191,Santa Monica,California,66,0,0
T7,D7,normal,38.019366,-122.134132,Martinez,California,20,0,0
T51,D51,normal,37.005782,-121.568275,Gilroy,California,29,0,0
T45,D45,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T24,D24,normal,38.693723,-119.779683,Markleeville,California,42,0,0
T59,D59,normal,34.019454,-118.491191,Santa Monica,California,50,0,0
T60,D60,normal,34.500831,-117.185876,Apple Valley,California,0,0,1
T93,D93,normal,36.977173,-121.899402,Aptos,California,75,0,0
T54,D54,normal,37.962146,-122.345526,San Pablo,California,0,0,1
T44,D44,normal,32.61768,-116.187424,Jacumba,California,0,0,1
T62,D62,normal,38.716687,-121.364422,Antelope,California,0,0,1
T44,D44,normal,39.017396,-122.057748,Arbuckle,California,34,0,0
T18,D18,normal,39.409608,-123.355566,Willits,California,55,0,0
T31,D31,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T93,D93,overspeed,38.693723,-119.779683,Markleeville,California,78,1,0
T37,D37,normal,40.761243,-123.994778,Kneeland,California,69,0,0
T43,D43,normal,38.440467,-122.714431,Santa Rosa,California,44,0,0
T47,D47,normal,39.017396,-122.057748,Arbuckle,California,32,0,0
T14,D14,normal,37.941325,-122.484704,San Quentin,California,64,0,0
T9,D9,normal,38.130197,-121.272447,Lodi,California,34,0,0
T29,D29,normal,37.441883,-122.143019,Palo Alto,California,66,0,0
T47,D47,normal,38.440467,-122.714431,Santa Rosa,California,54,0,0
T22,D22,normal,39.409608,-123.355566,Willits,California,42,0,0
T19,D19,normal,39.409608,-123.355566,Willits,California,70,0,0
T36,D36,normal,39.409608,-123.355566,Willits,California,21,0,0
T52,D52,normal,37.957702,-121.29078,Stockton,California,71,0,0
T60,D60,normal,34.354166,-119.059271,Santa Paula,California,21,0,0
T28,D28,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T28,D28,normal,38.130197,-121.272447,Lodi,California,0,0,1
T77,D77,normal,35.373292,-119.018712,Bakersfield,California,0,0,1
T89,D89,normal,37.968812,-121.668008,Knightsen,California,69,0,0
T5,D5,normal,38.693723,-119.779683,Markleeville,California,0,0,1
T88,D88,normal,34.500831,-117.185876,Apple Valley,California,34,0,0
T58,D58,normal,37.962146,-122.345526,San Pablo,California,0,0,1
T100,D100,normal,37.484938,-119.966284,Mariposa,California,26,0,0
T14,D14,normal,37.957702,-121.29078,Stockton,California,0,0,1
T14,D14,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0
T22,D22,normal,37.77493,-122.419416,San Francisco,California,17,0,0
T91,D91,normal,33.846404,-118.046731,La Palma,California,57,0,0
T34,D34,overspeed,38.440467,-122.714431,Santa Rosa,California,74,1,0
T71,D71,normal,32.61768,-116.187424,Jacumba,California,0,0,1
T23,D23,normal,34.500831,-117.185876,Apple Valley,California,54,0,0
T90,D90,normal,39.409608,-123.355566,Willits,California,31,0,0
T24,D24,normal,35.098865,-120.612393,Oceano,California,26,0,0
T13,D13,normal,39.409608,-123.355566,Willits,California,17,0,0
T67,D67,normal,32.61768,-116.187424,Jacumba,California,0,0,1
T11,D11,normal,40.563763,-122.238892,Palo Cedro,California,34,0,0
T6,D6,normal,37.441883,-122.143019,Palo Alto,California,69,0,0
T3,D3,normal,40.58654,-122.391675,Redding,California,21,0,0
T49,D49,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T68,D68,normal,38.161861,-121.611621,Isleton,California,0,0,1
T53,D53,normal,37.77493,-122.419416,San Francisco,California,16,0,0
T30,D30,normal,38.799703,-121.720574,Knights Landing,California,67,0,0
T88,D88,normal,38.440467,-122.714431,Santa Rosa,California,20,0,0
T80,D80,normal,38.161861,-121.611621,Isleton,California,0,0,1
T100,D100,normal,37.484938,-119.966284,Mariposa,California,39,0,0
T40,D40,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T49,D49,normal,40.58654,-122.391675,Redding,California,27,0,0
T32,D32,normal,37.957702,-121.29078,Stockton,California,68,0,0
T15,D15,normal,39.409608,-123.355566,Willits,California,0,0,1
T23,D23,normal,37.962146,-122.345526,San Pablo,California,50,0,0
T69,D69,normal,38.440467,-122.714431,Santa Rosa,California,39,0,0
T9,D9,normal,34.579434,-118.116461,Palmdale,California,0,0,1
T8,D8,normal,38.440467,-122.714431,Santa Rosa,California,17,0,0
T67,D67,normal,38.440467,-122.714431,Santa Rosa,California,72,0,0
T63,D63,normal,33.683947,-117.794694,Irvine,California,0,0,1
T45,D45,normal,38.440467,-122.714431,Santa Rosa,California,42,0,0
T33,D33,normal,37.441883,-122.143019,Palo Alto,California,47,0,0
T17,D17,normal,39.017396,-122.057748,Arbuckle,California,58,0,0
T95,D95,normal,33.743076,-117.109197,Homeland,California,56,0,0
T3,D3,normal,37.77493,-122.419416,San Francisco,California,0,0,1
T14,D14,normal,33.846404,-118.046731,La Palma,California,16,0,0
T23,D23,overspeed,36.977173,-121.899402,Aptos,California,0,1,1
T10,D10,normal,37.957702,-121.29078,Stockton,California,57,0,0
T71,D71,normal,38.716687,-121.364422,Antelope,California,0,0,1
T2,D2,normal,39.017396,-122.057748,Arbuckle,California,46,0,0
T87,D87,normal,37.957702,-121.29078,Stockton,California,68,0,0
T40,D40,normal,32.811161,-115.380264,Holtville,California,61,0,0
T14,D14,normal,37.441883,-122.143019,Palo Alto,California,42,0,0
T59,D59,overspeed,33.846404,-118.046731,La Palma,California,0,1,1
T41,D41,normal,38.161861,-121.611621,Isleton,California,26,0,0
T82,D82,normal,34.579434,-118.116461,Palmdale,California,31,0,0
T41,D41,normal,38.161861,-121.611621,Isleton,California,0,0,1
T18,D18,normal,38.440467,-122.714431,Santa Rosa,California,58,0,0
T66,D66,normal,37.962146,-122.345526,San Pablo,California,0,0,1
T45,D45,normal,37.957702,-121.29078,Stockton,California,56,0,0
T21,D21,normal,38.716687,-121.364422,Antelope,California,55,0,0
T68,D68,normal,38.161861,-121.611621,Isleton,California,27,0,0
T75,D75,normal,33.19587,-117.379483,Oceanside,California,46,0,0
T73,D73,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0
T78,D78,normal,38.130197,-121.272447,Lodi,California,0,0,1
T84,D84,normal,38.440467,-122.714431,Santa Rosa,California,64,0,0
T73,D73,normal,39.230151,-121.136075,Rough and Ready,California,39,0,0
T19,D19,normal,36.977173,-121.899402,Aptos,California,0,0,1
T21,D21,normal,33.19587,-117.379483,Oceanside,California,59,0,0
T71,D71,normal,32.61768,-116.187424,Jacumba,California,0,0,1
T30,D30,normal,34.500831,-117.185876,Apple Valley,California,21,0,0
T16,D16,normal,38.716687,-121.364422,Antelope,California,41,0,0
T60,D60,normal,34.500831,-117.185876,Apple Valley,California,51,0,0
T1,D1,normal,32.715329,-117.157255,San Diego,California,54,0,0
T67,D67,normal,38.440467,-122.714431,Santa Rosa,California,48,0,0
T31,D31,normal,37.968812,-121.668008,Knightsen,California,40,0,0
T68,D68,normal,37.77493,-122.419416,San Francisco,California,0,0,1
T66,D66,normal,38.716687,-121.364422,Antelope,California,44,0,0
T60,D60,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
T66,D66,normal,38.440467,-122.714431,Santa Rosa,California,46,0,0
T36,D36,normal,33.846404,-118.046731,La Palma,California,45,0,0
T91,D91,normal,37.441883,-122.143019,Palo Alto,California,0,0,1
T58,D58,normal,37.77493,-122.419416,San Francisco,California,44,0,0
T82,D82,normal,34.579434,-118.116461,Palmdale,California,28,0,0
T76,D76,normal,36.471865,-6.196595,San Fernando,California,0,0,1
T58,D58,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0
T26,D26,normal,39.409608,-123.355566,Willits,California,17,0,0
T30,D30,normal,38.440467,-122.714431,Santa Rosa,California,70,0,0
T21,D21,normal,38.36408,-122.524149,Glen Ellen,California,25,0,0
T78,D78,normal,38.297538,-122.286865,Napa,California,62,0,0
T2,D2,normal,38.805462,-123.017223,Cloverdale,California,63,0,0
T50,D50,normal,36.977173,-121.899402,Aptos,California,0,0,1
T4,D4,normal,38.40765,-122.947713,Occidental,California,39,0,0
T3,D3,normal,40.563763,-122.238892,Palo Cedro,California,19,0,0
T88,D88,normal,36.977173,-121.899402,Aptos,California,0,0,1
T88,D88,normal,33.663357,-116.310009,La Quinta,California,0,0,1
T38,D38,normal,38.440467,-122.714431,Santa Rosa,California,75,0,0
T49,D49,overspeed,38.440467,-122.714431,Santa Rosa,California,62,1,0
T58,D58,normal,38.716687,-121.364422,Antelope,California,18,0,0
T58,D58,normal,38.440467,-122.714431,Santa Rosa,California,48,0,0
T31,D31,normal,37.962146,-122.345526,San Pablo,California,49,0,0
T19,D19,normal,39.230151,-121.136075,Rough and Ready,California,62,0,0
T66,D66,normal,34.953034,-120.435719,Santa Maria,California,31,0,0
T50,D50,normal,36.746842,-119.772587,Fresno,California,37,0,0
T49,D49,normal,34.44805,-119.242889,Ojai,California,53,0,0
T7,D7,normal,36.471865,-6.196595,San Fernando,California,60,0,0
T11,D11,normal,33.663357,-116.310009,La Quinta,California,48,0,0
T11,D11,normal,34.500831,-117.185876,Apple Valley,California,48,0,0
T97,D97,overspeed,34.106676,-117.806726,San Dimas,California,50,1,0
T69,D69,overspeed,37.484938,-119.966284,Mariposa,California,39,1,0
T69,D69,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1
T82,D82,normal,38.693723,-119.779683,Markleeville,California,20,0,0
T9,D9,normal,38.130197,-121.272447,Lodi,California,0,0,1
T90,D90,normal,37.957702,-121.29078,Stockton,California,25,0,0
T50,D50,overspeed,32.715329,-117.157255,San Diego,California,81,1,0
T74,D74,overspeed,34.106676,-117.806726,San Dimas,California,15,1,0
T86,D86,normal,37.957702,-121.29078,Stockton,California,55,0,0
T41,D41,normal,39.150171,-123.207783,Ukiah,California,16,0,0
T35,D35,overspeed,39.409608,-123.355566,Willits,California,48,1,0
T55,D55,normal,38.716687,-121.364422,Antelope,California,64,0,0
T30,D30,normal,38.440467,-122.714431,Santa Rosa,California,74,0,0
T72,D72,normal,33.846404,-118.046731,La Palma,California,48,0,0
T45,D45,normal,37.957702,-121.29078,Stockton,California,44,0,0
T89,D89,normal,34.106676,-117.806726,San Dimas,California,70,0,0
T12,D12,normal,38.716687,-121.364422,Antelope,California,64,0,0
T1,D1,normal,38.693723,-119.779683,Markleeville,California,20,0,0
T88,D88,normal,34.500831,-117.185876,Apple Valley,California,16,0,0
T51,D51,normal,38.440467,-122.714431,Santa Rosa,California,45,0,0
T38,D38,normal,38.440467,-122.714431,Santa Rosa,California,46,0,0
T69,D69,overspeed,38.440467,-122.714431,Santa Rosa,California,15,1,0
T24,D24,normal,38.716687,-121.364422,Antelope,California,57,0,0
T46,D46,normal,36.977173,-121.899402,Aptos,California,47,0,0
T97,D97,normal,34.106676,-117.806726,San Dimas,California,0,0,1
T42,D42,normal,38.40765,-122.947713,Occidental,California,0,0,1
T20,D20,normal,38.440467,-122.714431,Santa Rosa,California,40,0,0
T81,D81,normal,39.145725,-121.591355,Marysville,California,25,0,0
T51,D51,normal,38.693723,-119.779683,Markleeville,California,46,0,0
T80,D80,normal,38.440467,-122.714431,Santa Rosa,California,73,0,0
T48,D48,normal,37.941325,-122.484704,San Quentin,California,16,0,0
T40,D40,normal,38.716687,-121.364422,Antelope,California,0,0,1
T22,D22,normal,39.150171,-123.207783,Ukiah,California,51,0,0
T100,D100,overspeed,35.373292,-119.018712,Bakersfield,California,0,1,1
T3,D3,normal,34.44805,-119.242889,Ojai,California,0,0,1
T28,D28,normal,32.715329,-117.157255,San Diego,California,0,0,1
T15,D15,normal,36.977173,-121.899402,Aptos,California,0,0,1
T24,D24,normal,35.098865,-120.612393,Oceano,California,0,0,1
T58,D58,normal,39.409608,-123.355566,Willits,California,0,0,1
T18,D18,normal,39.409608,-123.355566,Willits,California,0,0,1
T6,D6,normal,38.36408,-122.524149,Glen Ellen,California,0,0,1
T13,D13,normal,34.579434,-118.116461,Palmdale,California,0,0,1
T7,D7,normal,38.799703,-121.720574,Knights Landing,California,75,0,0
T93,D93,normal,37.968812,-121.668008,Knightsen,California,58,0,0
